metric,ubt_median,pbt_median,pbt_over_ubt,log_ratio
rpc_duration_eth_sendRawTransaction_success {quantile=0.95},1722187.5,1731044.0,1.0051425875521685,0.005129409608646257
rpc_duration_eth_sendRawTransaction_success {quantile=0.9999},1722187.5,1731044.0,1.0051425875521685,0.005129409608646257
rpc_duration_eth_sendRawTransaction_success {quantile=0.999},1722187.5,1731044.0,1.0051425875521685,0.005129409608646257
rpc_duration_eth_sendRawTransaction_success {quantile=0.99},1722187.5,1731044.0,1.0051425875521685,0.005129409608646257
chain_mgasps {quantile=0.95},103.5,103.0,0.9951690821256038,-0.004842624475788015
chain_mgasps {quantile=0.9999},103.5,103.0,0.9951690821256038,-0.004842624475788015
chain_mgasps {quantile=0.999},103.5,103.0,0.9951690821256038,-0.004842624475788015
chain_mgasps {quantile=0.99},103.5,103.0,0.9951690821256038,-0.004842624475788015
chain_prefetch_executes {quantile=0.95},852125371.5,850050812.5,0.9975654298423856,-0.002437538542346537
chain_prefetch_executes {quantile=0.9999},852125371.5,850050812.5,0.9975654298423856,-0.002437538542346537
chain_prefetch_executes {quantile=0.999},852125371.5,850050812.5,0.9975654298423856,-0.002437538542346537
chain_prefetch_executes {quantile=0.99},852125371.5,850050812.5,0.9975654298423856,-0.002437538542346537
chain_inserts {quantile=0.95},963523169.5,965828739.5,1.002392853719539,0.002389995403856934
chain_inserts {quantile=0.9999},963523169.5,965828739.5,1.002392853719539,0.002389995403856934
chain_inserts {quantile=0.999},963523169.5,965828739.5,1.002392853719539,0.002389995403856934
chain_inserts {quantile=0.99},963523169.5,965828739.5,1.002392853719539,0.002389995403856934
chain_head_block,2271.0,2276.0,1.0022016732716865,0.002199253140663112
chain_head_header,2271.0,2276.0,1.0022016732716865,0.002199253140663112
chain_head_receipt,2271.0,2276.0,1.0022016732716865,0.002199253140663112
chain_head_safe,2271.0,2276.0,1.0022016732716865,0.002199253140663112
pathdb_lookup_add_time {quantile=0.95},2759047.3999999953,2764400.099999998,1.0019400536576513,0.0019381741840145239
rpc_duration_miner_setGasLimit_success {quantile=0.5},21027.5,20988.0,0.9981215075496374,-0.0018802590299900111
rpc_duration_miner_setGasLimit_success {quantile=0.75},21027.5,20988.0,0.9981215075496374,-0.0018802590299900111
rpc_duration_miner_setGasLimit_success {quantile=0.95},21027.5,20988.0,0.9981215075496374,-0.0018802590299900111
rpc_duration_miner_setGasLimit_success {quantile=0.9999},21027.5,20988.0,0.9981215075496374,-0.0018802590299900111
rpc_duration_miner_setGasLimit_success {quantile=0.999},21027.5,20988.0,0.9981215075496374,-0.0018802590299900111
rpc_duration_miner_setGasLimit_success {quantile=0.99},21027.5,20988.0,0.9981215075496374,-0.0018802590299900111
eth_db_chaindata_compact_output,61960096.0,62022184.5,1.0010020723660595,0.0010015706267042467
eth_db_stateancient_write,1605.5,1607.0,1.0009342883836811,0.0009338522079440152
eth_db_chaindata_compact_input,62036906.0,62082977.5,1.0007426466432738,0.0007423710177086123
eth_db_chaindata_ancient_size,5280003.0,5282425.0,1.0004587118605803,0.0004586066844572721
blobpool_resettime {quantile=0.95},1295826.7499999993,1295569.8749999995,0.9998017674816485,-0.0001982521690141357
blobpool_basefee,7.0,7.0,1.0,0.0
blobpool_blobfee,1.0,1.0,1.0,0.0
blobpool_datacap,2684354560.0,2684354560.0,1.0,0.0
blobpool_pendtime_count,16.0,16.0,1.0,0.0
blobpool_pendwait_count,16.0,16.0,1.0,0.0
blobpool_pooltip,1.0,1.0,1.0,0.0
blobpool_resettime_count,32.0,32.0,1.0,0.0
blobpool_resetwait_count,32.0,32.0,1.0,0.0
chain_account_commits_count,16.0,16.0,1.0,0.0
chain_account_hashes_count,16.0,16.0,1.0,0.0
chain_account_reads_count,16.0,16.0,1.0,0.0
chain_account_single_reads_count,16.0,16.0,1.0,0.0
chain_account_updates_count,16.0,16.0,1.0,0.0
chain_code_readbytes {quantile=0.5},2958.0,2958.0,1.0,0.0
chain_code_readbytes {quantile=0.75},2958.0,2958.0,1.0,0.0
chain_code_readbytes {quantile=0.95},2958.0,2958.0,1.0,0.0
chain_code_readbytes {quantile=0.9999},2958.0,2958.0,1.0,0.0
chain_code_readbytes {quantile=0.999},2958.0,2958.0,1.0,0.0
chain_code_readbytes {quantile=0.99},2958.0,2958.0,1.0,0.0
chain_code_readbytes_count,1.0,1.0,1.0,0.0
chain_code_reads_count,1.0,1.0,1.0,0.0
chain_code_single_reads_count,1.0,1.0,1.0,0.0
chain_crossvalidation_count,16.0,16.0,1.0,0.0
chain_execution_count,16.0,16.0,1.0,0.0
chain_head_finalized,2256.0,2256.0,1.0,0.0
chain_info {chain_id=1337},1.0,1.0,1.0,0.0
chain_inserts_count,16.0,16.0,1.0,0.0
chain_mgasps_count,16.0,16.0,1.0,0.0
chain_prefetch_executes_count,16.0,16.0,1.0,0.0
chain_prefetch_txs_valid,4.0,4.0,1.0,0.0
chain_storage_commits_count,16.0,16.0,1.0,0.0
chain_storage_reads_count,1.0,1.0,1.0,0.0
chain_storage_single_reads_count,1.0,1.0,1.0,0.0
chain_storage_updates_count,16.0,16.0,1.0,0.0
chain_triedb_commits_count,16.0,16.0,1.0,0.0
chain_validation_count,16.0,16.0,1.0,0.0
chain_write_count,16.0,16.0,1.0,0.0
eth_db_chaindata_compact_level0,1.0,1.0,1.0,0.0
eth_db_chaindata_table_live,2.0,2.0,1.0,0.0
filtermaps_maps_blocks,16.0,16.0,1.0,0.0
filtermaps_maps_count,1.0,1.0,1.0,0.0
filtermaps_maps_logvalues,16.0,16.0,1.0,0.0
filtermaps_maps_rendertime_count,16.0,16.0,1.0,0.0
filtermaps_maps_writetime_count,16.0,16.0,1.0,0.0
geth_info {arch=amd64; os=linux; protocols=eth/70;eth/69;snap/1; version=1.17.3-unstable},1.0,1.0,1.0,0.0
pathdb_dirty_node_depth {quantile=0.9999},128.0,128.0,1.0,0.0
pathdb_dirty_node_depth {quantile=0.999},128.0,128.0,1.0,0.0
pathdb_gc_account_bytes,852.0,852.0,1.0,0.0
pathdb_gc_account_count,14.0,14.0,1.0,0.0
pathdb_history_state_bytes_data,350.0,350.0,1.0,0.0
pathdb_history_state_bytes_index,1537.0,1537.0,1.0,0.0
pathdb_history_state_time_count,3.0,3.0,1.0,0.0
pathdb_lookup_add_time_count,131.0,131.0,1.0,0.0
pathdb_lookup_remove_time_count,3.0,3.0,1.0,0.0
rpc_duration_all_count,27035.0,27035.0,1.0,0.0
rpc_duration_eth_blobBaseFee_success_count,1.0,1.0,1.0,0.0
rpc_duration_eth_chainId_success_count,2.0,2.0,1.0,0.0
rpc_duration_eth_gasPrice_success_count,1.0,1.0,1.0,0.0
rpc_duration_eth_getBalance_success_count,9008.0,9008.0,1.0,0.0
rpc_duration_eth_getCode_success_count,9002.0,9002.0,1.0,0.0
rpc_duration_eth_getTransactionByHash_success_count,10.0,10.0,1.0,0.0
rpc_duration_eth_getTransactionCount_success_count,9004.0,9004.0,1.0,0.0
rpc_duration_eth_getTransactionReceipt_success_count,1.0,1.0,1.0,0.0
rpc_duration_eth_maxPriorityFeePerGas_success_count,1.0,1.0,1.0,0.0
rpc_duration_eth_sendRawTransaction_success_count,4.0,4.0,1.0,0.0
rpc_duration_miner_setGasLimit_success_count,1.0,1.0,1.0,0.0
rpc_requests,27035.0,27035.0,1.0,0.0
rpc_success,27035.0,27035.0,1.0,0.0
state_read_account,176.0,176.0,1.0,0.0
state_read_storage,5002.0,5002.0,1.0,0.0
state_update_account,9.0,9.0,1.0,0.0
state_update_storage,1427.0,1427.0,1.0,0.0
system_cpu_goroutines,83.0,83.0,1.0,0.0
system_cpu_schedlatency {quantile=0.999},12582912.0,12582912.0,1.0,0.0
system_cpu_schedlatency {quantile=0.99},5242880.0,5242880.0,1.0,0.0
system_cpu_threads,16.0,16.0,1.0,0.0
system_memory_pauses {quantile=0.5},32768.0,32768.0,1.0,0.0
system_memory_pauses {quantile=0.75},49152.0,49152.0,1.0,0.0
system_memory_pauses {quantile=0.99},327680.0,327680.0,1.0,0.0
trie_prefetch_chain_account_dup_write,1.0,1.0,1.0,0.0
trie_prefetch_chain_account_load_write,9.0,9.0,1.0,0.0
trie_prefetch_miner_account_dup_write,1.0,1.0,1.0,0.0
trie_prefetch_miner_account_load_write,9.0,9.0,1.0,0.0
txpool_dropbetweenreorg_count,36.0,36.0,1.0,0.0
txpool_local,4.0,4.0,1.0,0.0
txpool_reheap_count,35.0,35.0,1.0,0.0
txpool_reorgtime_count,36.0,36.0,1.0,0.0
txpool_valid,4.0,4.0,1.0,0.0
